num,session,code,sequence,date,scanner,dictionary,map,array,sphere,sphere_name_sh,NIST_name,conc,area,mean,stdv,min,max,temp
874,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,1742,45.851,1640,1840,18.26
875,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,1414,44.14,1280,1520,18.26
876,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,1182.5,43.092,1120,1280,18.26
877,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,902.5,29.746,840,980,18.26
878,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,651,22.925,600,700,18.26
879,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S8,S8_T2a,MnCl2-8,0.193,80,499,13.463,460,520,18.26
880,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1103.75,78.666,900,1200,18.26
881,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S2,S2_T1a,NiCl2-2,0.6,80,814.375,58.023,700,900,18.26
882,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S3,S3_T1a,NiCl2-3,1.04,80,581.25,31.195,550,650,18.26
883,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S4,S4_T1a,NiCl2-4,1.64,80,446.875,26.795,400,500,18.26
884,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S5,S5_T1a,NiCl2-5,2.52,80,316.375,25.12,280,350,18.26
885,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,532.5,39.857,450,650,18.26
886,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,330.25,28.639,280,400,18.26
887,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,250,18.072,210,280,18.26
888,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,191.625,16.416,160,230,18.26
889,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,133.125,10.536,110,160,18.26
890,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,98.938,7.789,82,115,18.26
891,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,64.975,6.404,52,80,18.26
892,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,0.193,80,44.125,6.462,32,58,18.26
893,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1858.5,55.097,1720,1960,18.26
894,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S2,S2_T1a,NiCl2-2,0.6,80,1283,36.436,1200,1360,18.26
895,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S3,S3_T1a,NiCl2-3,1.04,80,917.25,33.488,840,980,18.26
896,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S4,S4_T1a,NiCl2-4,1.64,80,663,32.155,580,760,18.26
897,13,PH050,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S5,S5_T1a,NiCl2-5,2.52,80,486.25,26.163,420,540,18.26
898,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,2298.75,55.103,2150,2450,18.26
899,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,2007.5,45.214,1880,2150,18.26
900,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,1719,46.758,1600,1840,18.26
901,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,1394.5,41.12,1280,1480,18.26
902,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,1157.5,35.059,1080,1240,18.26
903,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,891,28.087,820,960,18.26
904,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,651.5,20.32,620,720,18.26
905,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S8,S8_T2a,MnCl2-8,0.193,80,498,17.889,460,540,18.26
906,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1095,79.396,1000,1400,18.26
907,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S2,S2_T1a,NiCl2-2,0.6,80,750,51.558,650,900,18.26
908,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S3,S3_T1a,NiCl2-3,1.04,80,558.75,26.114,500,650,18.26
909,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S4,S4_T1a,NiCl2-4,1.64,80,442.5,27.674,400,500,18.26
910,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S5,S5_T1a,NiCl2-5,2.52,80,309.25,25.89,270,400,18.26
911,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,527.5,36.37,450,600,18.26
912,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,334.75,30.563,280,400,18.26
913,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,245.875,18.12,210,290,18.26
914,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,184.75,16.224,150,240,18.26
915,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,128.938,11.765,105,170,18.26
916,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,94.925,7.406,78,110,18.26
917,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,62.4,5.793,50,78,18.26
918,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S8,S8_T2a,MnCl2-8,0.193,80,42.85,5.323,34,56,18.26
919,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1827,61.632,1720,1960,18.26
920,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S2,S2_T1a,NiCl2-2,0.6,80,1286.5,41.464,1200,1360,18.26
921,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S3,S3_T1a,NiCl2-3,1.04,80,909.25,36.829,840,1000,18.26
922,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S4,S4_T1a,NiCl2-4,1.64,80,659.5,30.352,600,740,18.26
923,13,PH050,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S5,S5_T1a,NiCl2-5,2.52,80,481.75,26.851,420,560,18.26
924,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,2394.387,57.025,2179,2524,18.26
925,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,2405.65,68.444,2276,2534,18.26
926,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,1960.513,50.602,1857,2066,18.26
927,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,1550.638,26.893,1503,1606,18.26
928,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,1421.588,40.39,1312,1503,18.26
929,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,1029.438,16.323,994,1073,18.26
930,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,790.525,34.315,695,865,18.26
931,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S8,S8_T2a,MnCl2-8,0.193,80,631.888,32.309,560,684,18.26
932,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1809.8,32.425,1757,1896,18.26
933,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S2,S2_T1a,NiCl2-2,0.6,80,1485.862,41.829,1427,1603,18.26
934,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S3,S3_T1a,NiCl2-3,1.04,80,1077.237,25.583,1032,1149,18.26
935,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S4,S4_T1a,NiCl2-4,1.64,80,703.45,15.342,664,748,18.26
936,13,PH050,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S5,S5_T1a,NiCl2-5,2.52,80,535.6,16.887,502,579,18.26
937,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1794.862,268.92,1228,2753,19.1
938,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T1a,S2,S2_T1a,NiCl2-2,0.6,80,706.5,1100.705,0,2878,19.1
939,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T1a,S3,S3_T1a,NiCl2-3,1.04,80,1407.85,335.762,906,2693,19.1
940,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T1a,S4,S4_T1a,NiCl2-4,1.64,80,583.612,36.926,502,700,19.1
941,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T1a,S5,S5_T1a,NiCl2-5,2.52,80,388.575,14.845,357,432,19.1
942,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,579.062,10.879,557,615,19.1
943,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,393.038,6.783,380,437,19.1
944,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,273.062,3.281,265,279,19.1
945,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,184.262,2.993,178,193,19.1
946,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,134.363,2.183,128,138,19.1
947,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,93.562,2.067,88,98,19.1
948,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,64.412,1.62,60,67,19.1
949,14,PH051,MESE,03/02/2020,PRISMA,MESE,T2,T2a,S8,S8_T2a,MnCl2-8,0.193,80,47.425,1.541,44,51,19.1
950,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,2393.75,49.921,2350,2450,19.1
951,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,2065,45.284,2000,2150,19.1
952,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,1784,51.154,1680,1880,19.1
953,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,1450.5,39.615,1360,1520,19.1
954,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,1212,33.917,1120,1280,19.1
955,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,924,30.088,840,1000,19.1
956,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,668.5,21.294,620,720,19.1
957,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T2a,S8,S8_T2a,MnCl2-8,0.193,80,507.25,14.318,480,540,19.1
958,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1011.25,82.667,900,1200,19.1
959,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S2,S2_T1a,NiCl2-2,0.6,80,766.875,55.086,650,900,19.1
960,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S3,S3_T1a,NiCl2-3,1.04,80,573.125,28.622,500,650,19.1
961,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S4,S4_T1a,NiCl2-4,1.64,80,438.75,31.797,400,500,19.1
962,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T1a,S5,S5_T1a,NiCl2-5,2.52,80,307.625,23.016,270,350,19.1
963,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,528.75,41.927,450,650,19.1
964,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,335.5,30.143,290,400,19.1
965,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,244.5,17.423,200,270,19.1
966,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,191.125,15.01,170,230,19.1
967,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,132.438,10.373,110,160,19.1
968,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,101.537,8.175,84,125,19.1
969,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,68.475,6.893,54,84,19.1
970,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,0.193,80,45.625,6.759,32,60,19.1
971,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1873.5,60.192,1760,2000,19.1
972,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S2,S2_T1a,NiCl2-2,0.6,80,1291.5,43.722,1200,1400,19.1
973,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S3,S3_T1a,NiCl2-3,1.04,80,916,31.567,860,980,19.1
974,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S4,S4_T1a,NiCl2-4,1.64,80,670.5,28.1,620,760,19.1
975,14,PH051,MRF,03/02/2020,PRISMA,MRF 1500,T1,T1a,S5,S5_T1a,NiCl2-5,2.52,80,492,25.577,440,560,19.1
976,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,2357.5,72.522,2250,2550,19.1
977,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,2051.375,43.276,1960,2150,19.1
978,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,1760.5,48.258,1640,1880,19.1
979,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,1426,41.295,1320,1520,19.1
980,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,1186,39.285,1080,1280,19.1
981,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,912.5,29.915,840,1000,19.1
982,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,671.5,20.069,640,740,19.1
983,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T2a,S8,S8_T2a,MnCl2-8,0.193,80,508,18.446,460,560,19.1
984,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S1,S1_T1a,NiCl2-1,0.29,80,995,67.317,900,1200,19.1
985,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S2,S2_T1a,NiCl2-2,0.6,80,725.625,58.458,650,900,19.1
986,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S3,S3_T1a,NiCl2-3,1.04,80,554.375,28.897,500,650,19.1
987,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S4,S4_T1a,NiCl2-4,1.64,80,428.125,30.651,400,500,19.1
988,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T1a,S5,S5_T1a,NiCl2-5,2.52,80,301.5,20.506,270,350,19.1
989,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,521.25,36.261,450,600,19.1
990,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,343,29.699,290,400,19.1
991,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,241.625,17.021,200,280,19.1
992,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,188.25,15.243,160,240,19.1
993,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,130.312,11.566,105,170,19.1
994,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,97.312,7.713,80,120,19.1
995,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,65.475,5.994,52,82,19.1
996,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T2,T2a,S8,S8_T2a,MnCl2-8,0.193,80,43.425,5.449,32,56,19.1
997,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1844.5,63.643,1720,1960,19.1
998,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S2,S2_T1a,NiCl2-2,0.6,80,1297,47.956,1200,1400,19.1
999,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S3,S3_T1a,NiCl2-3,1.04,80,915.75,37.341,840,1000,19.1
1000,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S4,S4_T1a,NiCl2-4,1.64,80,661.75,31.534,600,740,19.1
1001,14,PH051,MRF,03/02/2020,PRISMA,MRF 3000,T1,T1a,S5,S5_T1a,NiCl2-5,2.52,80,483.5,25.011,420,540,19.1
1002,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,2466.7,54.262,2249,2571,19.1
1003,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,2422.537,74.416,2262,2562,19.1
1004,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,2062.025,40.366,1968,2135,19.1
1005,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,1583.588,25.893,1529,1635,19.1
1006,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,1472.45,44.63,1343,1576,19.1
1007,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,1029.175,15.515,985,1061,19.1
1008,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,792.462,27.837,721,839,19.1
1009,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T2a,S8,S8_T2a,MnCl2-8,0.193,80,640.75,26.376,587,691,19.1
1010,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1851.237,37.594,1787,1952,19.1
1011,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S2,S2_T1a,NiCl2-2,0.6,80,1503.662,52.607,1426,1644,19.1
1012,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S3,S3_T1a,NiCl2-3,1.04,80,1063.787,23.879,1019,1105,19.1
1013,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S4,S4_T1a,NiCl2-4,1.64,80,715.975,13.936,676,747,19.1
1014,14,PH051,VFA,03/02/2020,PRISMA,VFA,T1,T1a,S5,S5_T1a,NiCl2-5,2.52,80,542.975,20.17,502,593,19.1
1015,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1380.688,55.121,1247,1589,24.45
1016,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T1a,S2,S2_T1a,NiCl2-2,0.6,80,1540.1,1131.882,0,2999,24.45
1017,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T1a,S3,S3_T1a,NiCl2-3,1.04,80,963.125,157.162,725,1544,24.45
1018,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T1a,S4,S4_T1a,NiCl2-4,1.64,80,538.112,28.552,486,634,24.45
1019,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T1a,S5,S5_T1a,NiCl2-5,2.52,80,386.05,12.946,357,417,24.45
1020,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,632.85,9.386,603,653,24.45
1021,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,433.738,5.946,417,445,24.45
1022,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,301.65,3.615,292,308,24.45
1023,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,203.125,2.821,195,207,24.45
1024,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,148.675,2.042,142,152,24.45
1025,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,103.062,1.796,97,105,24.45
1026,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,70.925,1.667,67,74,24.45
1027,15,PH056,MESE,11/02/2020,PRISMA,MESE,T2,T2a,S8,S8_T2a,MnCl2-8,0.193,80,51.487,1.896,46,55,24.45
1028,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,2811.25,64.619,2650,2950,24.45
1029,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,2445,44.721,2350,2550,24.45
1030,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,2089.625,63.454,1960,2250,24.45
1031,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,1702,53.211,1600,1800,24.45
1032,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,1431,40.74,1360,1520,24.45
1033,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,1096.5,29.643,1040,1160,24.45
1034,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,797.75,29.338,740,900,24.45
1035,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T1,T2a,S8,S8_T2a,MnCl2-8,0.193,80,602.5,15.711,560,640,24.45
1036,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T1a,S1,S1_T1a,NiCl2-1,0.29,80,1136.25,81.511,1000,1300,24.45
1037,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T1a,S2,S2_T1a,NiCl2-2,0.6,80,763.75,47.717,650,900,24.45
1038,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T1a,S3,S3_T1a,NiCl2-3,1.04,80,574.375,27.552,550,650,24.45
1039,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T1a,S4,S4_T1a,NiCl2-4,1.64,80,463.125,32.554,400,550,24.45
1040,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T1a,S5,S5_T1a,NiCl2-5,2.52,80,302.5,23.999,260,350,24.45
1041,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S1,S1_T2a,MnCl2-1,0.0108,80,569.375,40.949,500,700,24.45
1042,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S2,S2_T2a,MnCl2-2,0.0181,80,381.25,27.986,350,450,24.45
1043,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S3,S3_T2a,MnCl2-3,0.0282,80,276.125,16.725,240,300,24.45
1044,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S4,S4_T2a,MnCl2-4,0.0434,80,211.5,18.766,180,260,24.45
1045,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S5,S5_T2a,MnCl2-5,0.0626,80,149.5,13.816,125,190,24.45
1046,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S6,S6_T2a,MnCl2-6,0.0934,80,104.938,9.307,84,125,24.45
1047,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S7,S7_T2a,MnCl2-7,0.1353,80,70.85,8.08,54,92,24.45
1048,15,PH056,MRF,11/02/2020,PRISMA,MRF 1500,T2,T2a,S8,S8_T2a,MnCl2-8,0.193,80,48.225,5.17,40,60,24.45
